Date,Close,High,Low,Open,Volume
,INDEX_A,INDEX_A,INDEX_A,INDEX_A,INDEX_A
2024-06-03,998.844707,1003.000000,995.848173,1000.000000,20470064
2024-06-04,994.352747,1001.841241,991.369689,998.844707,5960605
2024-06-05,998.426180,1001.421458,991.369689,994.352747,2135613
2024-06-06,1013.712346,1016.753483,995.430901,998.426180,19600551
2024-06-07,1011.823135,1016.753483,1008.787665,1013.712346,31564740
2024-06-10,1013.058097,1016.097271,1008.787665,1011.823135,21410008
2024-06-11,1001.903781,1016.097271,998.898070,1013.058097,21696701
2024-06-12,1018.973901,1022.030823,998.898070,1001.903781,39264222
2024-06-13,1021.725016,1024.790191,1015.916979,1018.973901,47957576
2024-06-14,1000.202918,1024.790191,997.202310,1021.725016,45370036
2024-06-17,1000.252074,1003.252830,997.202310,1000.202918,23547910
2024-06-18,1003.111996,1006.121332,997.251318,1000.252074,40895656
2024-06-19,1008.491992,1011.517468,1000.102660,1003.111996,32096332
2024-06-20,1009.932886,1012.962685,1005.466516,1008.491992,6445629
2024-06-21,997.988819,1012.962685,994.994852,1009.932886,12938936
2024-06-24,1015.313893,1018.359835,994.994852,997.988819,10344223
2024-06-25,1026.546778,1029.626419,1012.267952,1015.313893,32773557
2024-06-26,1018.936780,1029.626419,1015.879969,1026.546778,37217516
2024-06-27,1017.336005,1021.993590,1014.283997,1018.936780,41034011
2024-06-28,1006.742139,1020.388013,1003.721912,1017.336005,3735063
2024-07-01,993.208984,1009.762365,990.229357,1006.742139,40203182
2024-07-02,982.257037,996.188611,979.310266,993.208984,20988147
2024-07-03,985.263599,988.219390,979.310266,982.257037,26241449
2024-07-04,982.741357,988.219390,979.793133,985.263599,47757252
2024-07-05,985.244550,988.200283,979.793133,982.741357,31642266
2024-07-08,989.021059,991.988123,982.288816,985.244550,7843372
2024-07-09,981.088836,991.988123,978.145569,989.021059,39298981
2024-07-10,981.611224,984.556057,978.145569,981.088836,45969679
2024-07-11,986.589093,989.548860,978.666390,981.611224,37746354
2024-07-12,992.309871,995.286800,983.629326,986.589093,21534375
2024-07-15,985.703671,995.286800,982.746560,992.309871,3129953
