Date,Close,High,Low,Open,Volume
,ASSET_B,ASSET_B,ASSET_B,ASSET_B,ASSET_B
2024-06-03,90.757336,91.029608,89.730000,90.000000,27112647
2024-06-04,90.938009,91.210823,90.485064,90.757336,43343695
2024-06-05,89.537780,91.210823,89.269167,90.938009,29304735
2024-06-06,89.799833,90.069232,89.269167,89.537780,22954871
2024-06-07,91.055580,91.328747,89.530433,89.799833,10140392
2024-06-10,91.116662,91.390012,90.782413,91.055580,48765040
2024-06-11,92.159173,92.435651,90.843312,91.116662,20248419
2024-06-12,93.784652,94.066006,91.882696,92.159173,27580357
2024-06-13,93.541195,94.066006,93.260571,93.784652,33195507
2024-06-14,92.712324,93.821819,92.434187,93.541195,33834084
2024-06-17,94.131894,94.414290,92.434187,92.712324,48135125
2024-06-18,94.949329,95.234177,93.849498,94.131894,17890819
2024-06-19,94.418790,95.234177,94.135534,94.949329,9261938
2024-06-20,93.059546,94.702046,92.780367,94.418790,37994586
2024-06-21,92.396873,93.338724,92.119682,93.059546,22096236
2024-06-24,93.822138,94.103604,92.119682,92.396873,36275619
2024-06-25,94.027203,94.309284,93.540671,93.822138,41535603
2024-06-26,93.687230,94.309284,93.406168,94.027203,30541172
2024-06-27,91.700570,93.968291,91.425469,93.687230,24722453
2024-06-28,91.882728,92.158376,91.425469,91.700570,10010295
2024-07-01,91.018769,92.158376,90.745712,91.882728,15923539
2024-07-02,90.138007,91.291825,89.867593,91.018769,36632440
2024-07-03,94.082306,94.364553,89.867593,90.138007,41267281
2024-07-04,93.649560,94.364553,93.368611,94.082306,35844783
2024-07-05,93.076721,93.930509,92.797491,93.649560,8578035
2024-07-08,92.173128,93.355952,91.896608,93.076721,47770886
2024-07-09,92.279397,92.556235,91.896608,92.173128,35574427
2024-07-10,93.402072,93.682278,92.002559,92.279397,36708259
2024-07-11,94.495407,94.778893,93.121866,93.402072,7243800
2024-07-12,96.342083,96.631109,94.211921,94.495407,11400064
2024-07-15,96.379286,96.668424,96.053056,96.342083,8066639
2024-07-16,94.013932,96.668424,93.731890,96.379286,35974225
2024-07-17,94.077514,94.359747,93.731890,94.013932,8203693
2024-07-18,93.676503,94.359747,93.395473,94.077514,41624733
2024-07-19,92.380296,93.957532,92.103156,93.676503,26929524
2024-07-22,92.524576,92.802149,92.103156,92.380296,4641762
2024-07-23,91.062002,92.802149,90.788816,92.524576,37146599
2024-07-24,90.812714,91.335188,90.540276,91.062002,33589993
2024-07-25,89.814464,91.085152,89.545021,90.812714,19609639
2024-07-26,90.534791,90.806396,89.545021,89.814464,9959649
2024-07-29,90.552111,90.823768,90.263187,90.534791,25355725
2024-07-30,90.968256,91.241161,90.280455,90.552111,3966340
2024-07-31,89.218284,91.241161,88.950629,90.968256,12379420
2024-08-01,88.582647,89.485938,88.316899,89.218284,32352393
2024-08-02,89.388098,89.656262,88.316899,88.582647,12374684
2024-08-05,88.161325,89.656262,87.896841,89.388098,1189155
2024-08-06,88.834138,89.100641,87.896841,88.161325,49207274
2024-08-07,88.822478,89.100641,88.556010,88.834138,37594150
2024-08-08,89.212781,89.480420,88.556010,88.822478,48301243
2024-08-09,86.950650,89.480420,86.689798,89.212781,9445854
2024-08-12,87.043557,87.304687,86.689798,86.950650,24611083
2024-08-13,85.806554,87.304687,85.549135,87.043557,17036672
2024-08-14,85.002062,86.063974,84.747056,85.806554,35945801
2024-08-15,85.038826,85.293943,84.747056,85.002062,29196758
2024-08-16,82.756012,85.293943,82.507744,85.038826,28513920
2024-08-19,82.462902,83.004280,82.215514,82.756012,43438001
2024-08-20,82.649539,82.897488,82.215514,82.462902,18677608
2024-08-21,82.837691,83.086204,82.401590,82.649539,11485087
2024-08-22,86.100152,86.358453,82.589178,82.837691,22151301
2024-08-23,84.801152,86.358453,84.546748,86.100152,19079622
2024-08-26,84.880352,85.134993,84.546748,84.801152,6862395
2024-08-27,84.736677,85.134993,84.482467,84.880352,45735882
2024-08-28,84.539060,84.990887,84.285442,84.736677,14700031
2024-08-29,84.696540,84.950630,84.285442,84.539060,22551628
2024-08-30,83.956040,84.950630,83.704171,84.696540,8380977
2024-09-02,80.853206,84.207908,80.610646,83.956040,3229875
2024-09-03,78.684046,81.095766,78.447994,80.853206,35323630
2024-09-04,79.605936,79.844754,78.447994,78.684046,3087289
2024-09-05,80.053608,80.293769,79.367118,79.605936,30607138
2024-09-06,79.319958,80.293769,79.081999,80.053608,31195146
2024-09-09,80.774309,81.016632,79.081999,79.319958,24431384
2024-09-10,80.001632,81.016632,79.761627,80.774309,26434516
2024-09-11,81.977465,82.223397,79.761627,80.001632,16046993
2024-09-12,83.666028,83.917026,81.731533,81.977465,34026433
2024-09-13,85.709284,85.966412,83.415030,83.666028,1994354
2024-09-16,87.070654,87.331866,85.452156,85.709284,14149143
2024-09-17,86.027646,87.331866,85.769563,87.070654,39427039
2024-09-18,84.063246,86.285729,83.811056,86.027646,9626522
2024-09-19,83.807502,84.315436,83.556080,84.063246,43022749
2024-09-20,82.867417,84.058925,82.618815,83.807502,42880818
2024-09-23,85.853677,86.111238,82.618815,82.867417,4738380
2024-09-24,85.579448,86.111238,85.322709,85.853677,24243206
2024-09-25,85.537431,85.836186,85.280818,85.579448,17677479
2024-09-26,87.843275,88.106805,85.280818,85.537431,25691428
2024-09-27,85.632684,88.106805,85.375786,87.843275,18428608
2024-09-30,83.780144,85.889582,83.528804,85.632684,18168523
2024-10-01,83.358726,84.031485,83.108650,83.780144,40535436
2024-10-02,81.881891,83.608802,81.636245,83.358726,21400446
2024-10-03,83.097040,83.346331,81.636245,81.881891,46578553
2024-10-04,80.981944,83.346331,80.738998,83.097040,3901722
2024-10-07,81.346169,81.590207,80.738998,80.981944,41345570
2024-10-08,80.542120,81.590207,80.300494,81.346169,43637110
2024-10-09,80.056318,80.783746,79.816149,80.542120,42910301
2024-10-10,81.241885,81.485610,79.816149,80.056318,2799887
2024-10-11,80.190162,81.485610,79.949592,81.241885,35515662
2024-10-14,79.352198,80.430733,79.114141,80.190162,42939108
2024-10-15,78.977872,79.590254,78.740939,79.352198,7032024
2024-10-16,78.979447,79.216386,78.740939,78.977872,1242058
2024-10-17,78.522895,79.216386,78.287327,78.979447,41112081
2024-10-18,77.808855,78.758464,77.575429,78.522895,9509237
2024-10-21,77.915091,78.148837,77.575429,77.808855,39736907
2024-10-22,78.651740,78.887696,77.681346,77.915091,4536617
2024-10-23,79.948547,80.188393,78.415785,78.651740,1542782
2024-10-24,79.934943,80.188393,79.695138,79.948547,9960991
2024-10-25,79.819159,80.174748,79.579702,79.934943,34267626
2024-10-28,81.654997,81.899962,79.579702,79.819159,40623972
2024-10-29,81.986868,82.232828,81.410032,81.654997,47271973
2024-10-30,83.339831,83.589851,81.740907,81.986868,38411132
2024-10-31,84.483858,84.737309,83.089812,83.339831,1354212
2024-11-01,84.869230,85.123837,84.230406,84.483858,22802780
2024-11-04,86.737644,86.997857,84.614622,84.869230,23368100
2024-11-05,86.546809,86.997857,86.287168,86.737644,9038163
2024-11-06,87.499179,87.761676,86.287168,86.546809,32765358
2024-11-07,86.533854,87.761676,86.274252,87.499179,49282497
2024-11-08,84.745438,86.793455,84.491202,86.533854,26763248
2024-11-11,83.825601,84.999674,83.574124,84.745438,20827210
2024-11-12,84.629162,84.883049,83.574124,83.825601,3167864
2024-11-13,85.386500,85.642659,84.375274,84.629162,4381295
2024-11-14,84.752325,85.642659,84.498068,85.386500,45801511
2024-11-15,85.312426,85.568363,84.498068,84.752325,5579530
2024-11-18,83.930547,85.568363,83.678756,85.312426,8183152
2024-11-19,82.452365,84.182339,82.205008,83.930547,24554981
2024-11-20,81.400014,82.699722,81.155814,82.452365,12559561
2024-11-21,80.277421,81.644214,80.036589,81.400014,8032771
2024-11-22,81.109760,81.353089,80.036589,80.277421,8929212
2024-11-25,83.745362,83.996599,80.866430,81.109760,24716961
2024-11-26,86.146224,86.404663,83.494126,83.745362,2459912
2024-11-27,85.803264,86.404663,85.545854,86.146224,10668184
2024-11-28,85.058268,86.060674,84.803094,85.803264,26106443
2024-11-29,84.127352,85.313443,83.874969,85.058268,37350391
2024-12-02,84.533472,84.787073,83.874969,84.127352,7701203
2024-12-03,85.493297,85.749777,84.279872,84.533472,9852091
2024-12-04,84.072757,85.749777,83.820539,85.493297,4309073
2024-12-05,83.059809,84.324975,82.810630,84.072757,11052951
2024-12-06,83.962827,84.214716,82.810630,83.059809,28544034
2024-12-09,82.186501,84.214716,81.939942,83.962827,47904536
2024-12-10,79.706010,82.433061,79.466892,82.186501,37037542
2024-12-11,81.655982,81.900950,79.466892,79.706010,3826742
2024-12-12,81.297215,81.900950,81.053323,81.655982,27442729
2024-12-13,81.994341,82.240324,81.053323,81.297215,33534378
2024-12-16,82.340753,82.587775,81.748358,81.994341,36369629
2024-12-17,84.206712,84.459332,82.093731,82.340753,47479538
2024-12-18,83.845493,84.459332,83.593957,84.206712,21813619
2024-12-19,83.118494,84.097030,82.869138,83.845493,20103929
2024-12-20,84.451531,84.704886,82.869138,83.118494,42920266
2024-12-23,83.119825,84.704886,82.870466,84.451531,30478708
2024-12-24,83.040766,83.369185,82.791644,83.119825,43879851
2024-12-25,83.949906,84.201756,82.791644,83.040766,9818363
2024-12-26,84.169700,84.422209,83.698057,83.949906,32435030
2024-12-27,84.182530,84.435078,83.917191,84.169700,25653079
2024-12-30,84.357598,84.610671,83.929983,84.182530,36170912
2024-12-31,85.600632,85.857434,84.104525,84.357598,37151851
2025-01-01,86.969153,87.230061,85.343830,85.600632,16858524
2025-01-02,86.560384,87.230061,86.300703,86.969153,18908585
2025-01-03,85.545973,86.820065,85.289335,86.560384,18557807
2025-01-06,87.768084,88.031388,85.289335,85.545973,11024228
2025-01-07,87.376180,88.031388,87.114052,87.768084,17153115
2025-01-08,86.925762,87.638309,86.664985,87.376180,36844037
2025-01-09,86.519177,87.186539,86.259619,86.925762,17181051
2025-01-10,86.680300,86.940341,86.259619,86.519177,31448436
2025-01-13,85.230788,86.940341,84.975096,86.680300,40920548
2025-01-14,85.621240,85.878104,84.975096,85.230788,36193733
2025-01-15,84.521712,85.878104,84.268147,85.621240,15761520
2025-01-16,84.823792,85.078263,84.268147,84.521712,40165549
2025-01-17,84.742080,85.078263,84.487854,84.823792,27389095
2025-01-20,85.335921,85.591928,84.487854,84.742080,15996507
2025-01-21,84.996162,85.591928,84.741174,85.335921,36406747
2025-01-22,88.127468,88.391850,84.741174,84.996162,5944283
2025-01-23,87.322622,88.391850,87.060654,88.127468,26812491
2025-01-24,88.272172,88.536988,87.060654,87.322622,10369164
2025-01-27,88.142645,88.536988,87.878217,88.272172,3117275
2025-01-28,86.674140,88.407073,86.414117,88.142645,49831417
2025-01-29,85.318169,86.934162,85.062214,86.674140,46667391
2025-01-30,87.110719,87.372052,85.062214,85.318169,44454178
2025-01-31,85.424675,87.372052,85.168401,87.110719,47212037
2025-02-03,84.248521,85.680949,83.995776,85.424675,5253571
2025-02-04,84.910041,85.164771,83.995776,84.248521,24227730
2025-02-05,84.175095,85.164771,83.922570,84.910041,39133636
2025-02-06,83.402802,84.427621,83.152594,84.175095,13870719
2025-02-07,85.779854,86.037193,83.152594,83.402802,28140139
2025-02-10,87.822873,88.086341,85.522514,85.779854,43491333
2025-02-11,87.499971,88.086341,87.237471,87.822873,25750155
2025-02-12,89.200250,89.467851,87.237471,87.499971,27439457
2025-02-13,90.586687,90.858447,88.932650,89.200250,6308795
2025-02-14,90.640263,90.912183,90.314927,90.586687,3715558
2025-02-17,92.966348,93.245247,90.368342,90.640263,5402487
2025-02-18,92.526688,93.245247,92.249108,92.966348,13695309
2025-02-19,91.671652,92.804268,91.396638,92.526688,19817902
2025-02-20,93.382441,93.662588,91.396638,91.671652,14424776
2025-02-21,94.078271,94.360506,93.102294,93.382441,17045387
2025-02-24,94.206277,94.488896,93.796037,94.078271,18160158
2025-02-25,92.892158,94.488896,92.613482,94.206277,4963804
2025-02-26,93.060781,93.339963,92.613482,92.892158,13190458
2025-02-27,95.288602,95.574467,92.781598,93.060781,26587609
2025-02-28,96.094726,96.383010,95.002736,95.288602,49592546
2025-03-03,95.476378,96.383010,95.189948,96.094726,22262279
2025-03-04,95.851616,96.139171,95.189948,95.476378,28841248
2025-03-05,93.675167,96.139171,93.394142,95.851616,8875231
2025-03-06,92.016561,93.956193,91.740511,93.675167,2654927
2025-03-07,90.282544,92.292611,90.011696,92.016561,12925641
2025-03-10,90.259905,90.553391,89.989125,90.282544,7593843
2025-03-11,89.329214,90.530685,89.061226,90.259905,7998261
2025-03-12,88.692852,89.597201,88.426773,89.329214,44479178
2025-03-13,88.041960,88.958930,87.777834,88.692852,35833862
2025-03-14,88.462859,88.728248,87.777834,88.041960,44473356
2025-03-17,86.808882,88.728248,86.548455,88.462859,35821635
2025-03-18,83.595227,87.069309,83.344441,86.808882,10026008
2025-03-19,82.805526,83.846013,82.557109,83.595227,30977593
2025-03-20,82.348869,83.053942,82.101822,82.805526,13000625
2025-03-21,81.508983,82.595916,81.264456,82.348869,8857689
2025-03-24,82.836290,83.084799,81.264456,81.508983,29249508
2025-03-25,82.345491,83.084799,82.098454,82.836290,11859347
2025-03-26,82.705541,82.953658,82.098454,82.345491,12031528
2025-03-27,84.522123,84.775689,82.457424,82.705541,42868187
2025-03-28,83.964034,84.775689,83.712142,84.522123,18233985
2025-03-31,82.158639,84.215926,81.912163,83.964034,24171850
2025-04-01,82.712829,82.960967,81.912163,82.158639,28656442
2025-04-02,84.085650,84.337907,82.464690,82.712829,29732227
2025-04-03,83.553005,84.337907,83.302346,84.085650,47363374
2025-04-04,83.672248,83.923265,83.302346,83.553005,15635253
2025-04-07,83.717981,83.969135,83.421232,83.672248,16024666
2025-04-08,84.158705,84.411181,83.466827,83.717981,10429156
2025-04-09,83.566585,84.411181,83.315885,84.158705,21232542
2025-04-10,83.702442,83.953550,83.315885,83.566585,7074281
2025-04-11,82.838119,83.953550,82.589604,83.702442,24942541
2025-04-14,82.416939,83.086633,82.169688,82.838119,46487839
2025-04-15,83.221333,83.470997,82.169688,82.416939,48313630
2025-04-16,82.713006,83.470997,82.464867,83.221333,3841493
2025-04-17,82.752030,83.000286,82.464867,82.713006,1549361
2025-04-18,81.414328,83.000286,81.170085,82.752030,23220887
2025-04-21,81.734863,81.980068,81.170085,81.414328,48039751
